,chapter,lemma,grammar,word_th_trans_en,freq,loan,hg_context
595,К,кштимс,"N, anim, hum","организатор плясок, танцев",1,False,False
596,К,кштифти,"V, intr",плясать,1,False,True
597,К,кштирдемс,"N, anim, hum",прясть,1,False,False
598,К,козя,A,богато,1,False,False
599,К,кяшемс,"V, tr",спрятать,4,False,False
600,К,кяскавня,"N, dim",мешочек,1,False,False
601,К,кярьмаз,N,"гроздь, кисть",2,False,False
602,К,кяпе,ADV,босиком,6,False,False
603,К,кяжиста,ADV,"сердито, зло; строго",1,False,False
604,К,кяжи,A,"злой, сердитый; жестокий",1,False,False
605,К,куцю,N,ложка,2,False,True
607,К,кяж,N,"зло, злоба",1,False,False
608,К,кяжда,N,"со зла, от обиды",1,False,False
609,К,кяж,ADV,"зло, злоба",1,False,False
611,К,кядь,"N, body",рука,15,False,False
612,К,кяденьбецек,ADV,под руку,1,False,False
613,К,кштирди,"V, tr",ткачиха,1,False,True
615,К,кува,ADVPRO,где,1,False,False
616,К,куцемс,"V, intr",подняться,3,False,False
617,К,куфкстомс,"V, intr",вздохнуть,1,False,False
618,К,куля,"V, tr",слышать,2,False,False
619,К,кулемс,N,новость,2,False,False
620,К,куль,"V, tr",слышать,1,False,False
622,К,кулемс,"V, tr",слышать,3,False,False
623,К,кулдор-калдор,IMIT,"о сильном шуме, грохоте",1,False,False
624,К,кукорямс,"V, intr","кукарекать, петь",1,False,False
625,К,кузня,"N, dim",ёлочка,2,False,False
626,К,куз,N,ель,5,False,False
627,К,куженя,"N, dim",полянка,2,False,False
628,К,куда,"N, anim, hum",сват,1,False,False
629,К,куду,N,домой,5,False,True
630,К,куд,ADV,"дом, изба",5,False,False
631,К,куд,N,"дом, изба",11,False,False
632,К,кувака,A,"длинный, долгий",4,False,False
633,К,кулома,N,смерть,1,False,False
634,К,куломс,"V, intr",умереть,1,False,False
637,К,курсовой,N,курсовая,2,False,False
638,К,курокста,ADV,"вскоре, скоро",4,False,False
639,К,курок,ADV,"вскоре, скоро; быстро",16,False,False
640,К,курендамс,"V, tr",курить,1,False,False
641,К,кургоня,"N, dim, body",ротик,6,False,False
642,К,кура,N,"буран, метель | часть улицы, улочка",1,False,False
643,К,кунчка,N,"центр, середина",1,False,False
644,К,куфцемс,"V, intr",стонать,1,False,False
645,К,кундамс,"V, tr","ловить, поймать",10,False,False
646,К,кунара-кунара,ADV,давным-давно,1,False,False
647,К,кунара,ADV,давно,6,False,False
648,К,куля,N,новость,12,False,False
649,К,культура,N,культура,3,True,False
650,К,кулхцонды,N,прич. от кулхцондомс,12,False,True
651,К,кулхцондомс,"V, tr",послушать,31,False,False
652,К,кулу,N,зола,1,False,True
653,К,кунардонь,A,"старый, старинный",2,False,False
655,К,козяши,N,"богатство, состояние",1,False,False
656,К,козовок,ADVPRO,кашлять,1,False,False
657,К,катоня,"N, dim, anim",кошечка,1,False,False
658,К,катонь,A,кошачий,1,False,False
659,К,катк,PART,"пусть, пускай",15,False,False
660,К,кати-мес,ADVPRO,почему-то,1,False,False
661,К,кати-ков,ADVPRO,куда-то,1,False,False
662,К,кати-кие,PRO,кто-то,1,False,False
663,К,катонь,"N, anim",кошка,1,False,False
664,К,ката,A,кошачий,1,False,False
665,К,ката,"N, anim",кошка,6,False,False
666,К,касомс,"V, intr","расти, вырасти",14,False,False
667,К,каршек,ADV,напротив,1,False,False
668,К,каршеса,POST,"перед, против, напротив",1,False,False
669,К,карша,N,"место, пространство перед",1,False,False
671,К,кару,"N, anim",муха,1,False,True
672,К,картинка,N,картинка,1,True,False
673,К,картина,N,картина,1,True,False
675,К,Катя,"N, PN, persn",Катя,3,True,False
676,К,кафе,N,кафе,1,True,False
677,К,кафкса,"NUM, ord",восемь,1,False,False
678,К,келазень,A,лиса,1,False,False
679,К,кедь,N,кожа,1,False,False
680,К,кеворькс,N,лепёшка из пресного теста,1,False,False
681,К,кеворемс,"V, intr",катиться; опуститься,1,False,False
682,К,кевня,"N, dim","камешек, щебень",7,False,False
683,К,кевонь,N,камень,1,False,False
684,К,кев,A,каменный,1,False,False
685,К,кев,N,камень,9,False,False
686,К,кармамс,"V, intr",начать,36,False,False
687,К,кда,CONJ,если,21,False,False
688,К,каямс,"V, tr",налить,3,False,False
689,К,каштордомс,"V, intr","шелестеть, шуршать",1,False,False
690,К,каштазь,N,болячка | бусы из бисера; венок | мелочный,1,False,False
691,К,каштаз,A,болячка | бусы из бисера; венок | мелочный,1,False,False
692,К,качам,N,дым,1,False,False
693,К,кафцьке,NUM,"оба, обе",1,False,False
694,К,кафта,NUM,два,11,False,False
695,К,кафксть,ADV,"дважды, два раза",3,False,False
696,К,квитанция,N,квитанция,1,True,False
697,К,кардаз,N,"хлев, двор, загон",1,False,False
698,К,кардамс,"V, tr","хлев, конюшня",1,False,False
699,К,карда,N,запретить,1,False,False
700,К,кайгомс,"V, intr",звенеть,3,False,False
701,К,кайги,A,"громкий, звучный, звонкий",3,False,False
703,К,кай,N,"молва, разговоры",3,False,False
704,К,казня,N,казнь,1,False,False
705,К,казне,N,подарок,4,False,False
706,К,каземс,"V, tr",наградить,6,False,False
707,К,кашт,N,истолчённое зерно конопли,2,False,False
708,К,козомс,"V, intr",куда-нибудь; никуда,1,False,False
709,К,каж,IMIT,"аш кашт моли -- тихо, ни шороха",2,False,False
710,К,каж,A,истолчённое зерно конопли,1,False,False
711,К,Кадышева,"N, PN, famn",Кадышева,1,True,False
712,К,Кадошкина,"N, PN, topn",Кадошкино,4,False,False
713,К,кафтова,"V, tr",оставить,1,False,False
715,К,кадомс,ADV,два,1,False,False
716,К,кадомс,"V, tr",оставить,9,False,False
717,К,кагод,N,бумага,1,False,False
718,К,кашан,N,упрямый,1,False,False
719,К,келазь,"N, anim",лисий,1,False,False
721,К,кал,"N, anim",рыба,6,False,False
722,К,караоке,N,караоке,1,True,False
723,К,карамс,"V, tr",ковырять,1,False,False
724,К,капста,N,капуста,4,False,False
725,К,каподемс,"V, tr",проглотить,1,False,False
726,К,капитальнай,A,капитальный,1,False,False
727,К,каннемс,"V, tr",носить,1,False,False
728,К,канзер,N,семя конопли,2,False,False
729,К,канды,"V, tr",позёмка,4,False,True
730,К,кайтямс,"V, tr",объяснять,1,False,False
731,К,кандомс,N,нести,4,False,False
732,К,канал,N,канал,1,True,False
733,К,камера,N,камера,1,True,False
734,К,каль,N,"ива, ветла",1,False,False
735,К,калня,"N, dim, anim",рыбка,1,False,False
736,К,Калевала,"N, PN",Калевала,1,True,False
737,К,калгомс,"V, intr","твёрдый, плотный, жёсткий",1,False,False
738,К,калгода,A,дрожать,1,False,False
739,К,каладомс,"V, intr","разрушиться, развалиться",2,False,False
740,К,кандомс,"V, tr",нести,8,False,False
742,К,кодай,"N, anim",плести,1,False,False
743,К,келе,ADV,"белый ситцевый платок; угол платка | дужка | настежь; шириной, в ширину | ширина",1,False,False
744,К,киякс,N,пол,1,False,False
745,К,кишечник,"N, body",кишечник,1,True,False
746,К,китькскя,"N, dim","чёрточка, полосочка",1,False,False
747,К,китнемс,"V, intr","чесаться, зудеть",1,False,False
748,К,киське,"N, body",кожа,1,False,False
749,К,Киселёва,"N, PN, famn",Киселёва,1,True,False
750,К,Кириллов,"N, PN, famn",Кириллов,4,True,False
751,К,кири,"V, intr",сократиться,1,False,True
752,К,киремс,A,нисходящий,1,False,False
753,К,кирдемс-кардамс,"V, tr",воспитать,1,False,False
754,К,кирдемс,"V, tr",держать,11,False,False
755,К,кинят,"N, dim","дорожка, тропинка",1,False,False
756,К,киня,N,вышивка на подоле женской рубахи,1,False,False
757,К,кино,N,кино,2,True,False
758,К,киндиге,PRO,кому-нибудь,1,False,False
759,К,кизоня,"N, dim",лето; годик,2,False,False
760,К,кизонь,A,летний,1,False,False
761,К,класс,N,класс,1,True,False
762,К,клуб,N,клуб,1,True,False
763,К,ков,N,луна | месяц,3,False,False
764,К,келе,N,белый ситцевый платок; угол платка | дужка | ширина,1,False,False
766,К,козк,ADV,кашлять,1,False,False
767,К,коста,N,откуда,4,False,False
768,К,коз,ADVPRO,кашель,4,False,False
769,К,коз,N,кашель,4,False,False
770,К,кожф,N,воздух,1,False,False
771,К,кодане,ADVPRO,как,2,False,False
772,К,кодана,ADVPRO,как же,1,False,False
773,К,кизонда,ADV,летом,3,False,False
774,К,кодамс,"V, tr",плести,1,False,False
775,К,кодама,PRO,какой,16,False,False
778,К,кода,ADVPRO,как,128,False,False
779,К,ков,A,луна | лунный | месяц,1,False,False
780,К,Ковылкина,"N, PN, topn",Ковылкино,5,False,False
781,К,ковол,N,"канава, жёлоб | облако, туча",2,False,False
782,К,ковонь,N,луна | лунный | месяц,1,False,False
784,К,кизефтемс,"V, tr",спросить,3,False,False
785,К,книга,N,книга,3,True,False
786,К,кизефтезь,ADV,вопрошающе,1,False,False
787,К,кенордамс,"V, intr",спешить,2,False,False
788,К,кенкш,N,дверь,2,False,False
789,К,кемонь,NUM,десять,1,False,False
790,К,кеме,A,"крепкий, здоровый",2,False,False
791,К,кемгафтува,NUM,двенадцать,1,False,False
792,К,кельмомс,"V, intr",остыть,1,False,False
793,К,кельме,N,"холод, стужа, заморозки",2,False,False
794,К,кельгомс,"V, tr",любовный,1,False,False
795,К,кенярдемс,"V, intr",обрадоваться,1,False,False
796,К,кельгомань,A,любить,1,False,False
797,К,кельгозь,ADV,любить,1,False,False
799,К,кельговикс,A,"любимый; приятный, привлекательный",1,False,False
801,К,келуня,"N, dim",берёзка,10,False,False
802,К,кели,A,широкий,3,False,False
803,К,келес,N,"белый ситцевый платок; угол платка | дужка | настежь; шириной, в ширину | ширина",1,False,False
806,К,кеподемс,"V, tr",поднять,2,False,False
808,К,кепотькс,N,образец,3,False,False
810,К,киза,N,лето; год,1,False,False
811,К,кизонь,N,лето; год,5,False,False
812,К,киза,A,летний,5,False,False
814,К,кие,PRO,кто,63,False,False
816,К,кит,"N, anim","дорога | кит | моль | чесаться, зудеть",1,False,False
817,К,ки,N,"дорога | кит | моль | чесаться, зудеть",1,False,False
818,К,кизефнемс,"V, tr",спрашивать,3,False,False
820,К,кзнямс,"V, intr","кзняй сельме -- кокетка, чаровница",1,False,False
821,К,кзняй,A,жужжать; блестеть; бродить,1,False,False
822,К,кефир,N,кефир,1,True,False
823,К,керф,"V, tr",резать,1,False,False
824,К,керомс,N,прич. от керомс,1,False,False
825,К,керомс,"V, tr",резать,3,False,False
826,К,кептерь,N,"корзина, кузов",2,False,False
827,К,киза,"N, anim",дорога | лето; год | моль,1,False,False
828,Л,Люба,"N, PN, persn",Люба,2,True,False
829,Л,лувомс,"V, tr",читать,1,False,False
831,Л,луга,N,луг,4,False,False
832,Л,Лука,"N, PN, persn",Лука,2,True,False
833,Л,лугань,N,луговой,1,False,False
834,Л,луганя,"N, dim",лужок,3,False,False
835,Л,лувома,N,вычисление,1,False,False
836,Л,луга,A,луг,1,False,False
838,Л,лофцонь,N,молочный,1,False,False
839,Л,луви,"N, anim, hum",читатель,3,False,True
840,Л,лтамс,"V, intr",шляться,1,False,False
841,Л,лочамс,"V, tr","грызть, лузгать; живо рассказывать",1,False,False
842,Л,лофца,A,молоко,1,False,False
843,Л,лоткамс,"V, intr","остановиться, поселиться",2,False,False
844,Л,лотка,N,"яма, овраг, обрыв",1,False,False
845,Л,лопаня,"N, dim",листик,1,False,False
846,Л,лопа,N,лист,10,False,False
849,Л,лятфтамс,"V, tr",вспомнить,2,False,False
850,Л,Любовь,"N, PN, persn",Любовь,4,True,False
851,Л,ломанькс,N,человек,2,False,False
852,Л,ляпомомс,"V, intr",стать мягким,1,False,False
853,Л,ляпе,A,мягкий,6,False,False
854,Л,лямбоня,"N, dim",тепло,1,False,False
855,Л,Лямбирь,"N, PN, topn",Лямбирь,1,True,False
856,Л,лямбе,N,тепло,18,False,False
857,Л,лякомс,"V, intr","тяжело дышать, задыхаться",1,False,False
858,Л,ляйня,"N, dim",речка; овражек,1,False,False
859,Л,ляй,N,река; овраг,6,False,False
861,Л,ляень,A,река; овраг,1,False,False
862,Л,лядыкс,N,"остальной | остаток | последний, остальной",1,False,False
863,Л,ляды,A,"остальной | остаток | последний, остальной",1,False,False
865,Л,лядомс,"V, intr",остаться,2,False,False
866,Л,лядомс,"V, tr",вспомниться | косить | остаться,1,False,False
867,Л,лядемс,"V, intr",вспомниться | косить | остаться,1,False,False
868,Л,люпштамс,"V, tr","давить, жать",1,False,False
869,Л,люкамс,"V, intr",качаться,8,False,False
870,Л,люба,PREDIC,любо,1,False,False
871,Л,ломань,ADV,по-человечески,2,False,False
872,Л,лофцу,A,"молочный, дающий много молока",1,False,False
873,Л,ломань,N,чужой,1,False,False
874,Л,лауреат,"N, anim, hum",лауреат,2,True,False
875,Л,лата,N,"крыша, навес",1,False,False
876,Л,ласькомс,"V, intr",бежать,2,False,False
878,Л,ласьки,"N, anim, hum","бегун, бегущий",1,False,True
879,Л,Лариса,"N, PN, persn",Лариса,2,True,False
880,Л,лаподемс,"V, tr","набросить; кинуться; хлопнуть, ударить",1,False,False
881,Л,ландямс,"V, intr","осесть, опуститься",1,False,False
882,Л,лангс,POST,на,15,False,False
883,Л,ланга,N,поверхность,3,False,False
884,Л,ламбама,A,сладкий; пресный,2,False,False
885,Л,ламос,ADV,многий,2,False,False
886,Л,лама,A,долго,2,False,False
887,Л,лафту,"N, body",плечо,1,False,True
888,Л,ламода,ADV,намного,2,False,False
890,Л,лаймоня,"N, dim","долинка, лужок",1,False,False
891,Л,лаймарь,N,черёмуха,2,False,False
893,Л,лаймарень,A,черёмуха,1,False,False
894,Л,лазомс,"V, tr","расколоть, разделить",1,False,False
895,Л,лажадонь,"V, intr",соскучиться,1,False,False
896,Л,лажадомс,A,радостный,1,False,False
897,Л,лажадомс,"V, intr",соскучиться,6,False,False
898,Л,ладямс,"V, tr",наладить; договориться,3,False,False
900,Л,ладяй,A,близкий (друг),1,False,False
903,Л,лафча,A,слабый,1,False,False
904,Л,лайме,N,"долина, луг | черёмуха",4,False,False
905,Л,лаца,POST,"подобно, наподобие, как",3,False,False
906,Л,ломанень,A,человек,1,False,False
907,Л,лац,ADV,хорошо; правильно,45,False,False
908,Л,локша,N,"кнут, хлыст",1,False,False
909,Л,локсти,"N, anim",лебедь,4,False,True
910,Л,ловонь,N,снежный,1,False,False
911,Л,лов,A,снег,1,False,False
912,Л,лов,N,снег,12,False,False
913,Л,лиянь,PRO,"другой, иной, прочий | другой, прочий | чужой",1,False,False
914,Л,лия,A,"другой, иной, прочий | другой, прочий | чужой",1,False,False
915,Л,лишнай,A,лишний,1,False,False
916,Л,личка,N,личка,1,True,False
917,Л,лихтибря,N,"родник, ключ",2,False,False
918,Л,литературань,N,литературный,1,False,False
919,Л,литература,A,литература,1,True,False
920,Л,лава,N,"лава | мостик, мостки",1,False,False
921,Л,лилия,N,лилия,1,True,False
922,Л,легковой,A,легковой,1,True,False
923,Л,лисемс,"V, intr",выйти; оказаться,25,False,False
924,Л,лездомс,"V, intr",помочь,6,False,False
925,Л,лездомс,"N, anim, hum",помочь,2,False,False
926,Л,лезды,"V, intr",помощник,2,False,True
927,Л,левож,N,мочало,1,False,False
928,Л,лем,N,имя,35,False,False
929,Л,лезкс,N,помощь,4,False,False
930,Л,лемдемс,"V, tr",назвать,1,False,False
931,Л,Лена,"N, PN, persn",Лена,1,True,False
932,Л,Ленин,"N, PN, famn",Ленин,1,True,False
933,Л,лента,N,лента,1,True,False
934,Л,ли,PART,ли,3,True,False
935,Л,лиемс,"V, intr",лететь,9,False,False
936,М,мокорь,N,пень,1,False,False
937,М,мокша,ADV,"мокша, мокшанин",13,False,False
938,М,мокшекс,"N, anim, hum",по-мокшански,13,False,False
939,М,мокша,A,"мокша, мокшанин",69,False,False
940,М,мокшень,"N, anim, hum",мокшанский,69,False,False
941,М,мокша,"N, anim, hum","мокша, мокшанин",130,False,False
942,М,мокшава,"N, anim, hum",мокшанка,4,False,False
943,М,молемс,"V, intr",идти,47,False,False
944,М,мокшан,"N, anim",пескарь,10,False,False
945,М,мокшэрзя,"N, anim, hum","мордва, мокшане-эрзяне",1,False,False
946,М,мокшэрзя,A,"мордва, мокшане-эрзяне",4,False,False
947,М,мокшэрзянь,"N, anim, hum",мордовский,4,False,False
948,М,мозг,"N, body",мозг,1,True,False
949,М,молемс,"N, anim",идти,7,False,False
950,М,моль,"V, intr",моль,7,True,False
951,М,молодец,"N, anim, hum",молодец,3,True,False
952,М,молоко,N,молоко,1,True,False
953,М,мокшаля,"N, anim, hum","мокша, мокшанин",1,False,False
954,М,можна,PREDIC,можно,5,False,False
955,М,мишенди,"N, anim, hum","торговец, продавец",5,False,True
956,М,модамарь,N,картошка,5,False,False
957,М,моль,"N, anim",моль,1,True,False
958,М,мимс,PRO,мы,12,False,False
959,М,минь,"V, tr",продать,12,False,False
960,М,миле,N,мешалка; весло,1,False,False
961,М,мимс,"V, tr",продать,2,False,False
962,М,минута,N,минута,1,True,False
963,М,минь,PRO,мы,11,False,False
964,М,Мира,"N, PN, persn",Мира,2,True,False
965,М,мирде,"N, anim, hum",муж,1,False,False
966,М,Михаил,"N, PN, persn",Михаил,4,True,False
967,М,Михайло,"N, PN, famn",Михайло,1,True,False
968,М,Михайлов,"N, PN, persn",Михайлов,1,True,False
969,М,Мишанин,"N, PN, famn",Мишанин,1,True,False
970,М,мле,PART,да,3,False,False
971,М,мода,N,земля; торф | мода,9,False,False
972,М,модамарень,A,картофельный,1,False,False
974,М,может,PARENTH,может,2,True,False
975,М,мир,N,мир,1,True,False
976,М,мялямс,"V, tr",соображать,1,False,False
977,М,монастырь,N,монастырь,1,True,False
978,М,мультфильма,N,мультфильм,1,False,False
979,М,мумс,"V, tr",найти,22,False,False
980,М,мяль,N,"желание, охота",48,False,False
981,М,мяльхть-арьсемат,N,"думы, мысли; пожелания",1,False,False
982,М,мялям,N,память,1,False,False
985,М,мяндемс,"V, tr","сложить; согнуть | упустить, прозевать",2,False,False
986,М,мянемс,"V, tr",убежать; избежать,1,False,False
987,М,мянемс,PART,"как раз, до самого",1,False,False
988,М,мянь,"V, tr",убежать; избежать,1,False,False
989,М,мянцемс,"V, tr",изгибать; сгибать,1,False,False
990,М,мярьгат,CONJ,"как будто, словно",1,False,False
991,М,мярьгомс,"V, tr",сказать,1,False,False
993,М,мяште,"N, body","грудь, грудная клетка",1,False,False
994,М,ми,N,дуга,12,False,False
995,М,музыка,N,музыка,4,True,False
996,М,мон,PRO,я,143,False,False
997,М,музей,N,музей,5,True,False
998,М,мрдамс,"V, intr",вернуться,4,False,False
999,М,мор,N,песня,6,False,False
1001,М,морамс,"V, tr",петь,1,False,False
1002,М,мора,N,песня,23,False,False
1006,М,мордва,"N, anim, hum",мордва,3,True,False
1007,М,Мордовия,"N, PN, topn",Мордовия,88,True,False
1008,М,мордовка,"N, anim, hum",мордовка,1,True,False
1009,М,мордовскяй,A,мордовский,1,False,False
1010,М,моркш,N,стол,2,False,False
1011,М,морня,"N, dim",песенка,1,False,False
1012,М,мороня,"N, dim",песенка,1,False,False
1013,М,Москов,"N, PN, topn",Москва,1,False,False
1014,М,Моску,"N, PN, topn",Москва,18,False,True
1015,М,моце,N,моцезе аш -- нет мочи,1,False,False
1018,М,материал,N,материал,1,True,False
1019,М,мий,"N, anim, hum",продавец,1,False,False
1020,М,маладомс,A,приближающийся,1,False,False
1021,М,малады,"V, intr",приблизиться,1,False,True
1022,М,мама,"N, anim, hum","дет. пить, сосать",1,False,False
1023,М,мамамс,"V, tr",мама,1,False,False
1024,М,мани,A,"светлый, ясный, солнечный",3,False,False
1025,М,мар,N,"куча, груда",17,False,False
1026,М,мар,ADV,вместе,3,False,False
1027,М,марса,N,"куча, груда",3,False,False
1028,М,Марина,N,Марина,4,True,False
1029,М,марина,"N, PN, persn",яблоня,4,False,False
1030,М,Мария,"N, PN, persn",Мария,1,True,False
1031,М,мариямс,"V, intr","стать плодоносным, плодоносить",1,False,False
1032,М,марлю,N,яблоня,1,False,True
1033,М,марнек,ADV,целиком,4,False,False
1034,М,марня,"N, dim",кучка,3,False,False
1035,М,марстонь,A,общий,2,False,False
1036,М,март,N,март,1,True,False
1037,М,март,A,март,1,True,False
1038,М,мартонь,N,мартовский,1,False,False
1039,М,Марта,"N, PN, persn",Марта,2,True,False
1040,М,мархта,POST,с,107,False,False
1041,М,маласа,ADV,"близко, рядом",1,False,False
1042,М,мала,A,близкий,1,False,False
1044,М,макша,N,гнилушка,1,False,False
1045,М,магазин,N,магазин,1,True,False
1046,М,мадозь,ADV,лечь,1,False,False
1047,М,мадомс,"V, intr",лёжа,1,False,False
1049,М,мадя,"N, body",лапа,1,False,False
1050,М,маземомс,"V, intr","покраснеть, стать румяным",1,False,False
1051,М,мази,A,красный; красивый,1,False,False
1053,М,мазь,N,мазь,4,True,False
1054,М,мазоптомс,"V, tr",нарумянить,2,False,False
1055,М,марь,N,яблоко; картошка,6,False,False
1056,М,мазы,A,красный; красивый,59,False,False
1057,М,мазыста,ADV,красный; красивый,2,False,False
1058,М,мазыня,"A, dim",красивенький,2,False,False
1059,М,май,N,май,2,True,False
1060,М,Макс,"N, PN, persn",Макс,1,True,False
1061,М,максомс,"V, tr",дать,1,False,False
1063,М,макса,"N, body",дать,1,False,False
1066,М,макссемс,"V, tr",дать,5,False,False
1068,М,марю,A,богатый яблоками,1,False,False
1069,М,мазыши,N,красота,6,False,False
1070,М,марямс,"V, tr",слышать; чувствовать,1,False,False
1071,М,мезь,PRO,что,9,False,False
1072,М,меки,ADV,"назад, обратно; снова",5,False,False
1073,М,мекольдень,A,последний,1,False,False
1075,М,мзярс,ADVPRO,"как долго; пока, некоторое время",3,False,False
1076,М,мзярда,ADVPRO,когда,13,False,False
1077,М,мзяра,ADVPRO,сколько,12,False,False
1078,М,метра,N,метр,1,False,False
1079,М,методика,N,методика,1,True,False
1080,М,метафора,N,метафора,2,True,False
1081,М,мес-бди,ADV,почему-то,1,False,False
1082,М,мес,ADVPRO,почему,42,False,False
1083,М,мерамс,"V, tr",мерить,1,False,False
1084,М,мера,N,мера,1,True,False
1085,М,менель,N,небо; вселенная,13,False,False
1086,М,мекольце,A,последний,3,False,False
1087,М,меля,ADV,в прошлом году,1,False,False
1088,М,мельдень,A,последний,1,False,False
1089,М,мельге,POST,"за, вслед, после",1,False,False
1090,М,мекпяли,ADV,наконец; потом,1,False,False
1091,М,маряк,PARENTH,вероятно; говорят,1,False,False
1092,М,мезе-мезе,PRO,"что-нибудь, что-либо",1,False,False
1093,М,мезе,PRO,что,59,False,False
1094,М,месендемс,"V, intr","что делать, как быть",3,False,False
1095,М,медь,N,медовый | медь | мёд,1,False,False
1098,М,маслянця,N,масло; масленица,1,False,False
1099,М,мастор,N,"страна, государство",15,False,False
1100,М,мастор,A,земной,1,False,False
1101,М,масторонь,N,"страна, государство",1,False,False
1102,М,масторланга,N,мир,1,False,False
1103,М,Маторкина,"N, PN, famn",Маторкина,1,True,False
1104,М,Маша,"N, PN, persn",Маша,2,True,False
1105,М,машина,"N, transport",машина,2,True,False
1106,М,машнемс,"V, intr",раздражать,1,False,False
1107,М,мат,N,мат,2,True,False
1108,М,машнефтемс,"V, tr",уметь; надоесть,1,False,False
1109,М,маштозь,ADV,"кончиться | умело, со знанием дела | уметь, мочь",1,False,False
1110,М,маштомс,"V, tr","кончиться | умело, со знанием дела | уметь, мочь",1,False,False
1111,М,маштомаши,N,"умение, навык",1,False,False
1113,М,маштомс,A,"кончиться | умелый, талантливый | уметь, мочь",2,False,False
1114,М,машты,"V, tr","кончиться | умелый, талантливый | уметь, мочь",2,False,True
1115,М,МГУ,"N, PN",МГУ (Мордовский/Московский государственный университет),1,False,False
1116,М,медаль,N,медаль,1,True,False
1117,М,Медведев,"N, PN, famn",Медведев,1,True,False
1118,М,медень,A,медовый | медь | мёд,1,False,False
1119,Н,нумс,"V, tr",жнец,1,False,False
1120,Н,нуй,"N, anim, hum","жать, сжать",1,False,False
1122,Н,ну,PART,"жать, сжать",4,False,False
1123,Н,ноябрь,N,ноябрь,2,True,False
1124,Н,ноль,N,ноль,1,True,False
1125,Н,номер,N,номер,4,True,False
1126,Н,ноламс,"V, tr",лизнуть; украсть,2,False,False
1127,Н,нолдамс,"V, tr",выпустить,6,False,False
1128,Н,нумол,"N, anim",заяц,2,False,False
1129,Н,номинант,"N, anim, hum",номинант,1,True,False
1130,Н,нюрьхке,A,короткий,1,False,False
1131,Н,нярь,"N, body","морда, рыло",1,False,False
1132,Н,нюрям,N,колыбель; качели,2,False,False
1133,Н,ня,PRO,эти,11,False,False
1135,Н,няемс,"V, tr",эти,1,False,False
1137,Н,няемс,PARENTH,видеть,1,False,False
1138,Н,няк,"V, tr","очевидно, должно быть",1,False,False
1139,Н,няка,N,кукла,4,False,False
1140,Н,няма,PRO,что,4,False,False
1141,Н,нярьхкамаз,A,полынный,1,False,False
1142,Н,нярьхкамазонь,N,полынь,1,False,False
1144,Н,нюрьхкяня,A,короткий,2,False,False
1145,Н,нола,A,ленивый,1,False,False
1146,Н,нилемс,"V, tr",четыре,2,False,False
1147,Н,новость,N,новость,1,True,False
1148,Н,наряжамс,"V, tr",нарядиться; нарядить=,1,False,False
1149,Н,народнай,A,народный,1,False,False
1150,Н,народ,N,народ,5,True,False
1151,Н,нармонь,"N, anim",птица,9,False,False
1153,Н,нозомс,"V, tr","сосать, пить, тянуть",3,False,False
1154,Н,налхкшкя,"N, dim",игрушка,1,False,False
1155,Н,налхкшень,N,игрушка,1,False,False
1156,Н,налхкш,A,игрушечный,1,False,False
1157,Н,налхкш,N,игрушка,1,False,False
1158,Н,налхкомс,"V, tr",играть,7,False,False
1159,Н,нал,N,стрела,1,False,False
1160,Н,наксадомс,"V, intr",гнить | сгноить,1,False,False
1161,Н,най,ADV,"всегда, постоянно",5,False,False
1162,Н,назём,N,навоз,1,False,False
1163,Н,Надькин,"N, PN, famn",Надькин,1,True,False
1164,Н,надиямс,"V, intr",надеяться,2,False,False
1165,Н,Надежда,"N, PN, persn",Надежда,2,True,False
1166,Н,на,PART,на,4,True,False
1167,Н,настроения,N,настроение,3,False,False
1168,Н,Наталья,"N, PN, persn",Наталья,1,True,False
1169,Н,нармонень,A,птица,1,False,False
1170,Н,нать,PARENTH,"видимо, наверно",1,False,False
1171,Н,Новгород,"N, PN, topn",Новгород,2,True,False
1172,Н,но,CONJ,но,14,True,False
1173,Н,нльне,PART,даже,1,False,False
1174,Н,Наташа,"N, PN, persn",Наташа,1,True,False
1175,Н,нильгемонь,NUM,сорок,1,False,False
1177,Н,ниле,NUM,проглотить,2,False,False
1178,Н,Николай,"N, PN, persn",Николай,4,True,False
1179,Н,Николаевич,"N, PN, patrn",Николаевич,1,True,False
1180,Н,ни,PART,"уж, уже",21,False,False
1181,Н,нинге,ADV,ещё,18,False,False
1182,Н,Нестеров,"N, PN, famn",Нестеров,2,True,False
1183,Н,нетькс,N,ботва,1,False,False
1184,Н,наука,N,наука,1,True,False
1185,Н,националист,"N, anim, hum",националист,1,True,False
1186,Н,национальнай,A,национальный,9,False,False
1187,Н,недля,"N, time_meas",неделя,4,False,False
1188,Н,нарамс,"V, tr",стричь,1,False,False
1189,Н,недляшинь,N,воскресный,1,False,False
1190,Н,недь,N,"ручка, черенок",2,False,False
1191,Н,недяля,N,неделя,2,False,False
1192,Н,недляши,A,воскресенье,1,False,False
1193,О,орфографическяй,A,орфографический,2,False,False
1194,О,Осипова,"N, PN, famn",Осипова,1,True,False
1195,О,отечества,N,отечество,1,False,False
1196,О,открытка,N,открытка,1,True,False
1197,О,отличнай,A,отличный,1,False,False
1198,О,отькорь,A,"проворный, ловкий; хитрый",2,False,False
1199,О,оцюня,"A, dim","крупненький, старшенький",3,False,False
1200,О,оцязор,"N, anim, hum",царь,1,False,False
